role,level,techstack,type,question
Frontend Developer,Mid,MongoDB,Technical,What are security concerns in Frontend Developer with MongoDB and mitigation strategies?
Backend Developer,Mid,Next.js,Technical,Explain concurrency or async handling in Backend Developer with Next.js.
DevOps Engineer,Mid,Node.js,Technical,Design a scalable DevOps Engineer system using Node.js. What trade-offs would you consider?
Data Engineer,Senior,Kubernetes,Technical,How would you improve latency in Data Engineer applications built with Kubernetes?
Full Stack Developer,Mid,Python,Technical,Explain concurrency or async handling in Full Stack Developer with Python.
Data Engineer,Junior,JavaScript,Technical,How would you improve latency in Data Engineer applications built with JavaScript?
Data Engineer,Junior,AWS,Technical,Explain concurrency or async handling in Data Engineer with AWS.
DevOps Engineer,Senior,PostgreSQL,Technical,How would you architect a production-grade system in DevOps Engineer using PostgreSQL?
Backend Developer,Mid,PostgreSQL,Technical,Explain concurrency or async handling in Backend Developer with PostgreSQL.
DevOps Engineer,Senior,Docker,Technical,Explain performance bottlenecks in DevOps Engineer when using Docker and how to resolve them.
Full Stack Developer,Senior,JavaScript,Technical,What are failure scenarios in Full Stack Developer with JavaScript and how would you handle them?
Backend Developer,Junior,React,Technical,What are security concerns in Backend Developer with React and mitigation strategies?
Backend Developer,Senior,Node.js,Technical,Explain concurrency or async handling in Backend Developer with Node.js.
Frontend Developer,Mid,TypeScript,Technical,What are security concerns in Frontend Developer with TypeScript and mitigation strategies?
DevOps Engineer,Junior,JavaScript,Technical,Design a scalable DevOps Engineer system using JavaScript. What trade-offs would you consider?
Full Stack Developer,Junior,React,Technical,Design a scalable Full Stack Developer system using React. What trade-offs would you consider?
DevOps Engineer,Mid,MongoDB,Technical,How does DevOps Engineer work internally in MongoDB and how would you optimize it?
Data Engineer,Mid,React,Technical,Explain performance bottlenecks in Data Engineer when using React and how to resolve them.
DevOps Engineer,Junior,AWS,Technical,How would you improve latency in DevOps Engineer applications built with AWS?
Full Stack Developer,Junior,MongoDB,Technical,How would you architect a production-grade system in Full Stack Developer using MongoDB?
Machine Learning Engineer,Mid,TypeScript,Technical,How would you architect a production-grade system in Machine Learning Engineer using TypeScript?
Frontend Developer,Junior,Python,Technical,Design a scalable Frontend Developer system using Python. What trade-offs would you consider?
DevOps Engineer,Mid,React,Technical,How would you refactor a large-scale DevOps Engineer codebase built with React?
Frontend Developer,Junior,Docker,Technical,Explain performance bottlenecks in Frontend Developer when using Docker and how to resolve them.
Data Engineer,Junior,JavaScript,Technical,What are failure scenarios in Data Engineer with JavaScript and how would you handle them?
Machine Learning Engineer,Senior,JavaScript,Technical,Design a scalable Machine Learning Engineer system using JavaScript. What trade-offs would you consider?
Machine Learning Engineer,Junior,Node.js,Technical,Explain performance bottlenecks in Machine Learning Engineer when using Node.js and how to resolve them.
Full Stack Developer,Senior,Kubernetes,Technical,How would you design monitoring and logging for Full Stack Developer using Kubernetes?
Machine Learning Engineer,Senior,TypeScript,Technical,Explain performance bottlenecks in Machine Learning Engineer when using TypeScript and how to resolve them.
Machine Learning Engineer,Junior,MongoDB,Technical,What are security concerns in Machine Learning Engineer with MongoDB and mitigation strategies?
Data Engineer,Mid,Python,Technical,What are security concerns in Data Engineer with Python and mitigation strategies?
DevOps Engineer,Junior,TypeScript,Technical,How would you design monitoring and logging for DevOps Engineer using TypeScript?
Data Engineer,Mid,PostgreSQL,Technical,How does Data Engineer work internally in PostgreSQL and how would you optimize it?
Machine Learning Engineer,Senior,Node.js,Technical,How would you refactor a large-scale Machine Learning Engineer codebase built with Node.js?
Backend Developer,Junior,Node.js,Technical,What are security concerns in Backend Developer with Node.js and mitigation strategies?
Full Stack Developer,Mid,Node.js,Technical,How would you refactor a large-scale Full Stack Developer codebase built with Node.js?
DevOps Engineer,Senior,Next.js,Technical,How would you architect a production-grade system in DevOps Engineer using Next.js?
DevOps Engineer,Mid,JavaScript,Technical,How would you architect a production-grade system in DevOps Engineer using JavaScript?
DevOps Engineer,Senior,TypeScript,Technical,How does DevOps Engineer work internally in TypeScript and how would you optimize it?
Data Engineer,Senior,Node.js,Technical,How would you improve latency in Data Engineer applications built with Node.js?
Frontend Developer,Junior,Node.js,Technical,What are failure scenarios in Frontend Developer with Node.js and how would you handle them?
DevOps Engineer,Junior,React,Technical,How would you design monitoring and logging for DevOps Engineer using React?
Full Stack Developer,Junior,Kubernetes,Technical,How does Full Stack Developer work internally in Kubernetes and how would you optimize it?
Frontend Developer,Junior,Kubernetes,Technical,How does Frontend Developer work internally in Kubernetes and how would you optimize it?
Frontend Developer,Junior,PostgreSQL,Technical,How would you design monitoring and logging for Frontend Developer using PostgreSQL?
Backend Developer,Senior,JavaScript,Technical,Design a scalable Backend Developer system using JavaScript. What trade-offs would you consider?
DevOps Engineer,Senior,MongoDB,Technical,How would you improve latency in DevOps Engineer applications built with MongoDB?
Machine Learning Engineer,Mid,AWS,Technical,How would you improve latency in Machine Learning Engineer applications built with AWS?
DevOps Engineer,Junior,MongoDB,Technical,How does DevOps Engineer work internally in MongoDB and how would you optimize it?
Frontend Developer,Senior,Python,Technical,Explain performance bottlenecks in Frontend Developer when using Python and how to resolve them.
Full Stack Developer,Senior,JavaScript,Technical,What are security concerns in Full Stack Developer with JavaScript and mitigation strategies?
Data Engineer,Junior,Kubernetes,Technical,How would you design monitoring and logging for Data Engineer using Kubernetes?
DevOps Engineer,Junior,PostgreSQL,Technical,What are security concerns in DevOps Engineer with PostgreSQL and mitigation strategies?
Data Engineer,Senior,Python,Technical,What are failure scenarios in Data Engineer with Python and how would you handle them?
Machine Learning Engineer,Junior,AWS,Technical,How would you refactor a large-scale Machine Learning Engineer codebase built with AWS?
Data Engineer,Junior,Kubernetes,Technical,Design a scalable Data Engineer system using Kubernetes. What trade-offs would you consider?
Backend Developer,Junior,Node.js,Technical,What are failure scenarios in Backend Developer with Node.js and how would you handle them?
Data Engineer,Mid,PostgreSQL,Technical,How would you refactor a large-scale Data Engineer codebase built with PostgreSQL?
Backend Developer,Mid,AWS,Technical,Explain concurrency or async handling in Backend Developer with AWS.
Data Engineer,Junior,Next.js,Technical,How does Data Engineer work internally in Next.js and how would you optimize it?
Data Engineer,Senior,PostgreSQL,Technical,What are security concerns in Data Engineer with PostgreSQL and mitigation strategies?
Machine Learning Engineer,Mid,Python,Technical,How would you improve latency in Machine Learning Engineer applications built with Python?
Backend Developer,Mid,JavaScript,Technical,What are security concerns in Backend Developer with JavaScript and mitigation strategies?
Machine Learning Engineer,Mid,Docker,Technical,How would you refactor a large-scale Machine Learning Engineer codebase built with Docker?
Machine Learning Engineer,Junior,TypeScript,Technical,How would you refactor a large-scale Machine Learning Engineer codebase built with TypeScript?
DevOps Engineer,Mid,React,Technical,How would you improve latency in DevOps Engineer applications built with React?
Data Engineer,Mid,JavaScript,Technical,Explain performance bottlenecks in Data Engineer when using JavaScript and how to resolve them.
DevOps Engineer,Junior,PostgreSQL,Technical,How does DevOps Engineer work internally in PostgreSQL and how would you optimize it?
