role,level,techstack,type,question
Frontend Developer,Junior,Docker,Mixed,How would you debug a production issue in Frontend Developer involving Docker?
Backend Developer,Mid,AWS,Mixed,How would you scale a system built with Backend Developer and handle failures in AWS?
Full Stack Developer,Senior,AWS,Mixed,How would you debug a production issue in Full Stack Developer involving AWS?
Frontend Developer,Senior,MongoDB,Mixed,How would you debug a production issue in Frontend Developer involving MongoDB?
Data Engineer,Mid,React,Mixed,Describe trade-offs when using Data Engineer in a high-scale React system.
Machine Learning Engineer,Junior,Python,Mixed,Design a system using Machine Learning Engineer and explain a real challenge you might face with Python.
DevOps Engineer,Mid,PostgreSQL,Mixed,Describe trade-offs when using DevOps Engineer in a high-scale PostgreSQL system.
Full Stack Developer,Senior,Docker,Mixed,Design and justify architecture choices for Full Stack Developer using Docker.
Data Engineer,Mid,Kubernetes,Mixed,How would you improve an existing Data Engineer system built with Kubernetes?
Frontend Developer,Senior,Node.js,Mixed,How would you improve an existing Frontend Developer system built with Node.js?
DevOps Engineer,Mid,Node.js,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with Node.js.
Full Stack Developer,Senior,TypeScript,Mixed,Describe trade-offs when using Full Stack Developer in a high-scale TypeScript system.
Full Stack Developer,Mid,JavaScript,Mixed,Design and justify architecture choices for Full Stack Developer using JavaScript.
Data Engineer,Junior,React,Mixed,Explain how you would optimize and debug Data Engineer in React.
Full Stack Developer,Mid,Kubernetes,Mixed,Describe trade-offs when using Full Stack Developer in a high-scale Kubernetes system.
Frontend Developer,Senior,MongoDB,Mixed,Design and justify architecture choices for Frontend Developer using MongoDB.
DevOps Engineer,Junior,Docker,Mixed,Explain a real-world use case of DevOps Engineer and challenges in Docker.
Data Engineer,Senior,MongoDB,Mixed,Design and justify architecture choices for Data Engineer using MongoDB.
Data Engineer,Mid,React,Mixed,How would you ensure reliability and performance in Data Engineer with React?
Backend Developer,Senior,JavaScript,Mixed,How would you ensure reliability and performance in Backend Developer with JavaScript?
Data Engineer,Junior,PostgreSQL,Mixed,How would you ensure reliability and performance in Data Engineer with PostgreSQL?
Machine Learning Engineer,Mid,React,Mixed,Explain Machine Learning Engineer concepts and describe a real-world scenario using React.
Data Engineer,Mid,React,Mixed,Explain Data Engineer concepts and describe a real-world scenario using React.
DevOps Engineer,Mid,Node.js,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using Node.js.
Frontend Developer,Mid,JavaScript,Mixed,How would you improve an existing Frontend Developer system built with JavaScript?
Machine Learning Engineer,Mid,PostgreSQL,Mixed,How would you improve an existing Machine Learning Engineer system built with PostgreSQL?
Backend Developer,Mid,Node.js,Mixed,How would you improve an existing Backend Developer system built with Node.js?
DevOps Engineer,Junior,React,Mixed,How would you scale a system built with DevOps Engineer and handle failures in React?
Full Stack Developer,Mid,Next.js,Mixed,How would you scale a system built with Full Stack Developer and handle failures in Next.js?
DevOps Engineer,Junior,AWS,Mixed,How would you scale a system built with DevOps Engineer and handle failures in AWS?
Data Engineer,Mid,JavaScript,Mixed,Describe trade-offs when using Data Engineer in a high-scale JavaScript system.
Full Stack Developer,Mid,Docker,Mixed,How would you scale a system built with Full Stack Developer and handle failures in Docker?
Frontend Developer,Mid,JavaScript,Mixed,Describe trade-offs when using Frontend Developer in a high-scale JavaScript system.
Full Stack Developer,Mid,Node.js,Mixed,Explain Full Stack Developer concepts and describe a real-world scenario using Node.js.
Frontend Developer,Senior,Next.js,Mixed,How would you scale a system built with Frontend Developer and handle failures in Next.js?
Backend Developer,Junior,Python,Mixed,How would you debug a production issue in Backend Developer involving Python?
Backend Developer,Senior,JavaScript,Mixed,Design a system using Backend Developer and explain a real challenge you might face with JavaScript.
Data Engineer,Junior,TypeScript,Mixed,How would you ensure reliability and performance in Data Engineer with TypeScript?
Frontend Developer,Senior,Docker,Mixed,How would you ensure reliability and performance in Frontend Developer with Docker?
Full Stack Developer,Mid,AWS,Mixed,Describe trade-offs when using Full Stack Developer in a high-scale AWS system.
Data Engineer,Mid,AWS,Mixed,How would you scale a system built with Data Engineer and handle failures in AWS?
Frontend Developer,Junior,Node.js,Mixed,How would you scale a system built with Frontend Developer and handle failures in Node.js?
Data Engineer,Senior,MongoDB,Mixed,Explain how you would optimize and debug Data Engineer in MongoDB.
DevOps Engineer,Mid,Kubernetes,Mixed,Design and justify architecture choices for DevOps Engineer using Kubernetes.
Backend Developer,Senior,Kubernetes,Mixed,How would you scale a system built with Backend Developer and handle failures in Kubernetes?
DevOps Engineer,Mid,TypeScript,Mixed,How would you ensure reliability and performance in DevOps Engineer with TypeScript?
DevOps Engineer,Mid,TypeScript,Mixed,Describe trade-offs when using DevOps Engineer in a high-scale TypeScript system.
Frontend Developer,Senior,PostgreSQL,Mixed,Explain a real-world use case of Frontend Developer and challenges in PostgreSQL.
Data Engineer,Mid,JavaScript,Mixed,Design a system using Data Engineer and explain a real challenge you might face with JavaScript.
Frontend Developer,Senior,Python,Mixed,How would you scale a system built with Frontend Developer and handle failures in Python?
Full Stack Developer,Mid,AWS,Mixed,How would you scale a system built with Full Stack Developer and handle failures in AWS?
Frontend Developer,Mid,Docker,Mixed,Explain Frontend Developer concepts and describe a real-world scenario using Docker.
DevOps Engineer,Senior,Kubernetes,Mixed,How would you improve an existing DevOps Engineer system built with Kubernetes?
Backend Developer,Junior,Kubernetes,Mixed,Explain Backend Developer concepts and describe a real-world scenario using Kubernetes.
Backend Developer,Senior,AWS,Mixed,How would you improve an existing Backend Developer system built with AWS?
Frontend Developer,Mid,Node.js,Mixed,Design and justify architecture choices for Frontend Developer using Node.js.
Frontend Developer,Junior,Python,Mixed,Explain a real-world use case of Frontend Developer and challenges in Python.
Data Engineer,Mid,JavaScript,Mixed,Explain Data Engineer concepts and describe a real-world scenario using JavaScript.
Machine Learning Engineer,Senior,React,Mixed,Explain Machine Learning Engineer concepts and describe a real-world scenario using React.
DevOps Engineer,Senior,Next.js,Mixed,How would you improve an existing DevOps Engineer system built with Next.js?
DevOps Engineer,Junior,Kubernetes,Mixed,How would you debug a production issue in DevOps Engineer involving Kubernetes?
DevOps Engineer,Senior,Kubernetes,Mixed,Design and justify architecture choices for DevOps Engineer using Kubernetes.
Frontend Developer,Senior,Docker,Mixed,Design and justify architecture choices for Frontend Developer using Docker.
Data Engineer,Mid,Kubernetes,Mixed,Design a system using Data Engineer and explain a real challenge you might face with Kubernetes.
DevOps Engineer,Junior,PostgreSQL,Mixed,How would you ensure reliability and performance in DevOps Engineer with PostgreSQL?
Backend Developer,Junior,PostgreSQL,Mixed,Explain a real-world use case of Backend Developer and challenges in PostgreSQL.
Machine Learning Engineer,Junior,MongoDB,Mixed,How would you debug a production issue in Machine Learning Engineer involving MongoDB?
Backend Developer,Senior,Next.js,Mixed,Explain how you would optimize and debug Backend Developer in Next.js.
Full Stack Developer,Mid,Docker,Mixed,Explain how you would optimize and debug Full Stack Developer in Docker.
Full Stack Developer,Mid,React,Mixed,How would you scale a system built with Full Stack Developer and handle failures in React?
Backend Developer,Mid,AWS,Mixed,Explain a real-world use case of Backend Developer and challenges in AWS.
Backend Developer,Mid,TypeScript,Mixed,Describe trade-offs when using Backend Developer in a high-scale TypeScript system.
Data Engineer,Junior,MongoDB,Mixed,Design a system using Data Engineer and explain a real challenge you might face with MongoDB.
Backend Developer,Junior,Node.js,Mixed,Explain how you would optimize and debug Backend Developer in Node.js.
Frontend Developer,Mid,Docker,Mixed,How would you scale a system built with Frontend Developer and handle failures in Docker?
DevOps Engineer,Junior,Docker,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with Docker.
Backend Developer,Junior,JavaScript,Mixed,Explain Backend Developer concepts and describe a real-world scenario using JavaScript.
Backend Developer,Senior,AWS,Mixed,How would you scale a system built with Backend Developer and handle failures in AWS?
Frontend Developer,Junior,React,Mixed,How would you scale a system built with Frontend Developer and handle failures in React?
Backend Developer,Mid,React,Mixed,Explain how you would optimize and debug Backend Developer in React.
Frontend Developer,Senior,Next.js,Mixed,Design and justify architecture choices for Frontend Developer using Next.js.
Backend Developer,Junior,React,Mixed,Explain how you would optimize and debug Backend Developer in React.
Data Engineer,Junior,React,Mixed,How would you debug a production issue in Data Engineer involving React?
Data Engineer,Senior,Python,Mixed,How would you debug a production issue in Data Engineer involving Python?
DevOps Engineer,Senior,Next.js,Mixed,Describe trade-offs when using DevOps Engineer in a high-scale Next.js system.
Full Stack Developer,Senior,MongoDB,Mixed,Explain how you would optimize and debug Full Stack Developer in MongoDB.
Backend Developer,Mid,PostgreSQL,Mixed,Explain how you would optimize and debug Backend Developer in PostgreSQL.
DevOps Engineer,Senior,Kubernetes,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using Kubernetes.
Machine Learning Engineer,Mid,Next.js,Mixed,How would you improve an existing Machine Learning Engineer system built with Next.js?
Full Stack Developer,Senior,JavaScript,Mixed,Describe trade-offs when using Full Stack Developer in a high-scale JavaScript system.
